numero,variable,region,model,langue,surprisal
12,ORCsgGap,4,BERT,Anglais,3.2966651916503906
12,ORCsgGap,5,BERT,Anglais,0.17417582869529724
12,ORCsgGap,6,BERT,Anglais,20.852340698242188
12,ORCsgGap,8,BERT,Anglais,13.644646644592285
12,ORCsgGap,9,BERT,Anglais,27.344045639038086
13,ORCplGap,1,BERT,Anglais,9.267329216003418
13,ORCplGap,2,BERT,Anglais,0.1004008799791336
13,ORCplGap,3,BERT,Anglais,11.245641708374023
13,ORCplGap,4,BERT,Anglais,0.5031083226203918
13,ORCplGap,5,BERT,Anglais,13.853321075439453
13,ORCplGap,6,BERT,Anglais,20.314239501953125
13,ORCplGap,8,BERT,Anglais,16.049701690673828
13,ORCplGap,9,BERT,Anglais,9.540759086608887
13,ORCsgGap,1,BERT,Anglais,10.075591087341309
13,ORCsgGap,2,BERT,Anglais,0.1891186386346817
13,ORCsgGap,3,BERT,Anglais,12.849289894104004
13,ORCsgGap,4,BERT,Anglais,0.5765465497970581
13,ORCsgGap,5,BERT,Anglais,13.10651683807373
13,ORCsgGap,6,BERT,Anglais,20.40479850769043
13,ORCsgGap,8,BERT,Anglais,16.04942512512207
13,ORCsgGap,9,BERT,Anglais,10.701643943786621
14,ORCplGap,1,BERT,Anglais,10.795607566833496
14,ORCplGap,2,BERT,Anglais,14.245383262634277
14,ORCplGap,3,BERT,Anglais,10.446789741516113
14,ORCplGap,4,BERT,Anglais,10.430572509765625
14,ORCplGap,5,BERT,Anglais,16.478776931762695
14,ORCplGap,6,BERT,Anglais,24.041837692260742
14,ORCplGap,8,BERT,Anglais,20.932071685791016
14,ORCplGap,9,BERT,Anglais,13.701298713684082
14,ORCsgGap,1,BERT,Anglais,10.840392112731934
14,ORCsgGap,2,BERT,Anglais,13.912389755249023
14,ORCsgGap,3,BERT,Anglais,8.885824203491211
14,ORCsgGap,4,BERT,Anglais,11.246442794799805
14,ORCsgGap,5,BERT,Anglais,16.818256378173828
14,ORCsgGap,6,BERT,Anglais,23.500120162963867
14,ORCsgGap,8,BERT,Anglais,20.822521209716797
14,ORCsgGap,9,BERT,Anglais,13.85632610321045
15,ORCplGap,1,BERT,Anglais,13.478979110717773
15,ORCplGap,2,BERT,Anglais,4.603564262390137
15,ORCplGap,3,BERT,Anglais,17.242584228515625
15,ORCplGap,4,BERT,Anglais,1.1287693977355957
15,ORCplGap,5,BERT,Anglais,17.904743194580078
15,ORCplGap,6,BERT,Anglais,12.525751113891602
15,ORCplGap,8,BERT,Anglais,17.04281997680664
15,ORCplGap,9,BERT,Anglais,6.6173553466796875
15,ORCsgGap,1,BERT,Anglais,13.656810760498047
15,ORCsgGap,2,BERT,Anglais,3.836329698562622
15,ORCsgGap,3,BERT,Anglais,17.03977394104004
15,ORCsgGap,4,BERT,Anglais,2.152904510498047
15,ORCsgGap,5,BERT,Anglais,17.928590774536133
15,ORCsgGap,6,BERT,Anglais,13.045005798339844
