numero,variable,region,model,langue,surprisal
24,ORCsg,4,BERT,Français,7.693052328091045
24,ORCsg,5,BERT,Français,15.099159350889561
24,ORCsg,6,BERT,Français,11.545454825730948
24,ORCsg,7,BERT,Français,8.944893354408432
24,ORCsg,8,BERT,Français,14.722346944298646
24,ORCsg,9,BERT,Français,14.140326644834758
1,ORCsg,1,BERT,Français,14.65925287487972
1,ORCsg,2,BERT,Français,9.547320247626999
1,ORCsg,3,BERT,Français,8.531047512220749
1,ORCsg,4,BERT,Français,4.502841565794724
1,ORCsg,5,BERT,Français,17.050511303784653
1,ORCsg,6,BERT,Français,16.614721856078486
1,ORCsg,7,BERT,Français,6.403719461203458
1,ORCsg,8,BERT,Français,13.172777873799479
1,ORCsg,9,BERT,Français,13.920408284439233
2,ORCsg,1,BERT,Français,18.32271672186069
2,ORCsg,2,BERT,Français,8.580274697765528
2,ORCsg,3,BERT,Français,9.163778458224083
2,ORCsg,4,BERT,Français,9.16889662158068
2,ORCsg,5,BERT,Français,9.86292443255291
2,ORCsg,6,BERT,Français,21.113014372286134
2,ORCsg,7,BERT,Français,7.092069078153964
2,ORCsg,8,BERT,Français,13.897512113875772
2,ORCsg,9,BERT,Français,17.206383296483246
3,ORCsg,1,BERT,Français,17.846640790187028
3,ORCsg,2,BERT,Français,10.582820027635245
3,ORCsg,3,BERT,Français,11.841091741077847
3,ORCsg,4,BERT,Français,8.611256508455467
3,ORCsg,5,BERT,Français,12.984343518131789
3,ORCsg,6,BERT,Français,15.587704228975493
3,ORCsg,7,BERT,Français,13.212263699046373
3,ORCsg,8,BERT,Français,15.532304407663549
3,ORCsg,9,BERT,Français,12.791064199753524
4,ORCsg,1,BERT,Français,18.54781231014182
4,ORCsg,2,BERT,Français,9.97863534797479
4,ORCsg,3,BERT,Français,14.94145626240863
4,ORCsg,4,BERT,Français,10.194000249580341
4,ORCsg,5,BERT,Français,17.55958549648649
4,ORCsg,6,BERT,Français,9.140708167620629
4,ORCsg,7,BERT,Français,9.926084165496494
4,ORCsg,8,BERT,Français,15.803217947610415
4,ORCsg,9,BERT,Français,14.570054939244091
5,ORCsg,1,BERT,Français,19.160475749941817
5,ORCsg,2,BERT,Français,10.455693596250164
5,ORCsg,3,BERT,Français,11.193706453810435
5,ORCsg,4,BERT,Français,7.964260354782321
5,ORCsg,5,BERT,Français,9.950707634117261
5,ORCsg,6,BERT,Français,14.017359385035356
5,ORCsg,7,BERT,Français,8.573662806424158
5,ORCsg,8,BERT,Français,11.972857180914268
5,ORCsg,9,BERT,Français,12.170330969858655
6,ORCsg,1,BERT,Français,19.101867793406416
6,ORCsg,2,BERT,Français,10.560671035073533
6,ORCsg,3,BERT,Français,12.520018111241756
6,ORCsg,4,BERT,Français,5.022519869828131
6,ORCsg,5,BERT,Français,11.177160992967726
6,ORCsg,6,BERT,Français,16.878748065189278
6,ORCsg,7,BERT,Français,6.980848256704706
6,ORCsg,8,BERT,Français,12.906088766631047
6,ORCsg,9,BERT,Français,19.950978741237645
7,ORCpl,1,BERT,Français,14.75817202761882
7,ORCpl,2,BERT,Français,12.265326656458125
7,ORCpl,3,BERT,Français,14.418152139775216
7,ORCpl,4,BERT,Français,5.252538705277319
7,ORCpl,5,BERT,Français,14.310902049198543
7,ORCpl,6,BERT,Français,15.1280830154413
7,ORCpl,7,BERT,Français,8.827812411899549
7,ORCpl,8,BERT,Français,13.096357154544611
7,ORCpl,9,BERT,Français,12.73254062354434
8,ORCpl,1,BERT,Français,18.49812164232695
8,ORCpl,2,BERT,Français,15.441845461963608
8,ORCpl,3,BERT,Français,10.780911263225954
8,ORCpl,4,BERT,Français,6.112858143475769
8,ORCpl,5,BERT,Français,10.147519733724582
8,ORCpl,6,BERT,Français,11.1955191646571
8,ORCpl,7,BERT,Français,9.792043306237593
8,ORCpl,8,BERT,Français,18.5552549034162
8,ORCpl,9,BERT,Français,16.3008347862961
9,ORCpl,1,BERT,Français,19.55654053777348
9,ORCpl,2,BERT,Français,21.252616358102664
9,ORCpl,3,BERT,Français,10.46206193136877
9,ORCpl,4,BERT,Français,4.845498151618696
9,ORCpl,5,BERT,Français,8.920718359469676
9,ORCpl,6,BERT,Français,13.20536054254305
9,ORCpl,7,BERT,Français,10.993278776351124
9,ORCpl,8,BERT,Français,17.566425764750317
9,ORCpl,9,BERT,Français,20.76475295311379
10,ORCpl,1,BERT,Français,19.404725214998855
10,ORCpl,2,BERT,Français,8.987676226708015
10,ORCpl,3,BERT,Français,12.42152054072124
10,ORCpl,4,BERT,Français,7.457968057967324
10,ORCpl,5,BERT,Français,15.343380599313363
10,ORCpl,6,BERT,Français,15.959341046647562
10,ORCpl,7,BERT,Français,9.146823056937823
10,ORCpl,8,BERT,Français,17.012918095667857
10,ORCpl,9,BERT,Français,14.365203348850127
11,ORCpl,1,BERT,Français,18.18486828424699
11,ORCpl,2,BERT,Français,13.327163684778856
11,ORCpl,3,BERT,Français,11.850208078499278
11,ORCpl,4,BERT,Français,18.67782716016489
11,ORCpl,5,BERT,Français,8.575239109212152
11,ORCpl,6,BERT,Français,18.28399633860273
11,ORCpl,7,BERT,Français,11.192063402481145
11,ORCpl,8,BERT,Français,16.240487547221843
11,ORCpl,9,BERT,Français,12.732488330423857
12,ORCpl,1,BERT,Français,18.03127239557034
12,ORCpl,2,BERT,Français,11.955339738587027
12,ORCpl,3,BERT,Français,14.476788153368444
12,ORCpl,4,BERT,Français,8.68882793409624
12,ORCpl,5,BERT,Français,16.28499541632692
12,ORCpl,6,BERT,Français,15.876296773844103
12,ORCpl,7,BERT,Français,12.55261000118625
12,ORCpl,8,BERT,Français,9.82224941883695
12,ORCpl,9,BERT,Français,14.634693178346883
